,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
63,0.05247211456298828,0.0003342628479003906,0.6622390891840607,0.6570153149100517,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",100,0.6590909090909091,0.6452991452991453,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.005572617668246258,0.00023635952644909374,0.0022292683187681746,0.008284582981403681
64,0.07571069399515788,0.0006682078043619791,0.6660341555977229,0.6688861601142303,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",72,0.6704545454545454,0.6809116809116809,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.004323656563697057,0.00023641574228364107,0.003130137022927865,0.008503327303177178
65,0.15726717313130698,0.0005013147989908854,0.6603415559772297,0.6451674346411188,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",108,0.6619318181818182,0.6581196581196581,0.6638176638176638,0.662873399715505,0.6552706552706553,0.6145092460881935,0.03785987849768659,4.49566384116203e-07,0.003664934353074907,0.021765307391964625
66,0.13385693232218424,0.0008366902669270834,0.6242884250474383,0.6422846598285195,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",157,0.5596590909090909,0.5783475783475783,0.6495726495726496,0.6500711237553343,0.6638176638176638,0.6984352773826458,0.005730148586462105,0.00023726065574367284,0.04613256412171633,0.04933379930126961
67,0.14890464146931967,0.0005013147989908854,0.6366223908918406,0.6423251861848353,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",137,0.6619318181818182,0.6638176638176638,0.6153846153846154,0.6244665718349929,0.6324786324786325,0.6386913229018493,0.006576369032030895,1.1239159602905075e-07,0.01923150387371483,0.016269210835741912
68,0.2186133066813151,0.0005009174346923828,0.603415559772296,0.5925095135621451,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",165,0.6392045454545454,0.6025641025641025,0.5242165242165242,0.5405405405405406,0.6467236467236467,0.6344238975817923,0.06462547728375877,3.8933590933214475e-07,0.05604649545637855,0.038981553349693485
69,0.1809824307759603,0.0008348623911539713,0.6555977229601518,0.6736196385319192,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",113,0.6619318181818182,0.6638176638176638,0.5954415954415955,0.6287339971550497,0.7094017094017094,0.7283072546230441,0.015837942713783595,0.00023546240545501218,0.04671775399307348,0.04123726010879847
70,0.22127429644266763,0.0005014737447102865,0.5531309297912713,0.5517568850902185,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",173,0.6590909090909091,0.6552706552706553,0.33618233618233617,0.33712660028449504,0.6638176638176638,0.662873399715505,0.03565647120108901,2.247831920581015e-07,0.15330882556469363,0.15179826480697528
71,0.19907657305399576,0.0005015532175699869,0.6252371916508539,0.6731596643877346,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",152,0.6704545454545454,0.6937321937321937,0.5925925925925926,0.6415362731152204,0.6125356125356125,0.6842105263157895,0.0072356534595821465,2.247831920581015e-07,0.03303697232774834,0.022696471007303397
72,0.0578164259592692,0.0008267561594645182,0.4449715370018975,0.44602362146221797,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",177,0.6619318181818182,0.6638176638176638,0.33618233618233617,0.33712660028449504,0.33618233618233617,0.33712660028449504,0.007178649827549011,0.00023048754338820434,0.15363246922168144,0.15400364425156593
